WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 


Count of Edges = 12 , Packets = 1000, nanotimes = 193506


Count of Edges = 12 , Packets = 1000, nanotimes = 198222


Count of Edges = 12 , Packets = 1000, nanotimes = 198640


Count of Edges = 12 , Packets = 1000, nanotimes = 195927


Count of Edges = 12 , Packets = 1000, nanotimes = 186441


Count of Edges = 12 , Packets = 1000, nanotimes = 191167


Count of Edges = 12 , Packets = 1000, nanotimes = 177983


Count of Edges = 12 , Packets = 1000, nanotimes = 190878


Count of Edges = 12 , Packets = 1000, nanotimes = 173073


Count of Edges = 12 , Packets = 1000, nanotimes = 190510


Count of Edges = 12 , Packets = 1000, nanotimes = 186083


Count of Edges = 12 , Packets = 1000, nanotimes = 185116


Count of Edges = 12 , Packets = 1000, nanotimes = 193386


Count of Edges = 12 , Packets = 1000, nanotimes = 184308


Count of Edges = 12 , Packets = 1000, nanotimes = 189290


Count of Edges = 12 , Packets = 1000, nanotimes = 183347


Count of Edges = 12 , Packets = 1000, nanotimes = 191820


Count of Edges = 12 , Packets = 1000, nanotimes = 227351


Count of Edges = 12 , Packets = 1000, nanotimes = 180092


Count of Edges = 12 , Packets = 1000, nanotimes = 181879


Count of Edges = 12 , Packets = 1000, nanotimes = 185092


Count of Edges = 12 , Packets = 1000, nanotimes = 195383


Count of Edges = 12 , Packets = 1000, nanotimes = 183469


Count of Edges = 12 , Packets = 1000, nanotimes = 178613


Count of Edges = 12 , Packets = 1000, nanotimes = 184362


Count of Edges = 12 , Packets = 1000, nanotimes = 193134


Count of Edges = 12 , Packets = 1000, nanotimes = 181130


Count of Edges = 12 , Packets = 1000, nanotimes = 182462


Count of Edges = 12 , Packets = 1000, nanotimes = 194159


Count of Edges = 12 , Packets = 1000, nanotimes = 174673


Count of Edges = 12 , Packets = 1000, nanotimes = 193683


Count of Edges = 12 , Packets = 1000, nanotimes = 189541


Count of Edges = 12 , Packets = 1000, nanotimes = 183460


Count of Edges = 12 , Packets = 1000, nanotimes = 180482


Count of Edges = 12 , Packets = 1000, nanotimes = 190751


Count of Edges = 12 , Packets = 1000, nanotimes = 232665


Count of Edges = 12 , Packets = 1000, nanotimes = 190439

0,020 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 1000, nanotimes = 200086


Count of Edges = 12 , Packets = 1000, nanotimes = 200358


Count of Edges = 12 , Packets = 1000, nanotimes = 180183


Count of Edges = 12 , Packets = 1000, nanotimes = 175161


Count of Edges = 12 , Packets = 1000, nanotimes = 183860


Count of Edges = 12 , Packets = 1000, nanotimes = 196477


Count of Edges = 12 , Packets = 1000, nanotimes = 190244


Count of Edges = 12 , Packets = 1000, nanotimes = 188482


Count of Edges = 12 , Packets = 1000, nanotimes = 184052


Count of Edges = 12 , Packets = 1000, nanotimes = 184838


Count of Edges = 12 , Packets = 1000, nanotimes = 181237


Count of Edges = 12 , Packets = 1000, nanotimes = 182685


Count of Edges = 12 , Packets = 1000, nanotimes = 181150


Count of Edges = 12 , Packets = 1000, nanotimes = 183898


Count of Edges = 12 , Packets = 1000, nanotimes = 189428


Count of Edges = 12 , Packets = 1000, nanotimes = 177158


Count of Edges = 12 , Packets = 1000, nanotimes = 244756


Count of Edges = 12 , Packets = 1000, nanotimes = 237522


Count of Edges = 12 , Packets = 1000, nanotimes = 243751


Count of Edges = 12 , Packets = 1000, nanotimes = 235496


Count of Edges = 12 , Packets = 1000, nanotimes = 215088


Count of Edges = 12 , Packets = 1000, nanotimes = 204392


Count of Edges = 12 , Packets = 1000, nanotimes = 203378


Count of Edges = 12 , Packets = 1000, nanotimes = 189389


Count of Edges = 12 , Packets = 1000, nanotimes = 184690


Count of Edges = 12 , Packets = 1000, nanotimes = 186416


Count of Edges = 12 , Packets = 1000, nanotimes = 190711


Count of Edges = 12 , Packets = 1000, nanotimes = 202880


Count of Edges = 12 , Packets = 1000, nanotimes = 206717


Count of Edges = 12 , Packets = 1000, nanotimes = 191323


Count of Edges = 12 , Packets = 1000, nanotimes = 191662


Count of Edges = 12 , Packets = 1000, nanotimes = 180786


Count of Edges = 12 , Packets = 1000, nanotimes = 178824


Count of Edges = 12 , Packets = 1000, nanotimes = 188743


Count of Edges = 12 , Packets = 1000, nanotimes = 185174


Count of Edges = 12 , Packets = 1000, nanotimes = 177327


Count of Edges = 12 , Packets = 1000, nanotimes = 188853


Count of Edges = 12 , Packets = 1000, nanotimes = 201476


Count of Edges = 12 , Packets = 1000, nanotimes = 196491


Count of Edges = 12 , Packets = 1000, nanotimes = 224026


Count of Edges = 12 , Packets = 1000, nanotimes = 219500


Count of Edges = 12 , Packets = 1000, nanotimes = 186260


Count of Edges = 12 , Packets = 1000, nanotimes = 188847


Count of Edges = 12 , Packets = 1000, nanotimes = 187888


Count of Edges = 12 , Packets = 1000, nanotimes = 183901


Count of Edges = 12 , Packets = 1000, nanotimes = 181819


Count of Edges = 12 , Packets = 1000, nanotimes = 194256


Count of Edges = 12 , Packets = 1000, nanotimes = 198687

0,021 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 1000, nanotimes = 207173


Count of Edges = 12 , Packets = 1000, nanotimes = 202734


Count of Edges = 12 , Packets = 1000, nanotimes = 183205


Count of Edges = 12 , Packets = 1000, nanotimes = 190368


Count of Edges = 12 , Packets = 1000, nanotimes = 191067


Count of Edges = 12 , Packets = 1000, nanotimes = 180872


Count of Edges = 12 , Packets = 1000, nanotimes = 178443


Count of Edges = 12 , Packets = 1000, nanotimes = 184131


Count of Edges = 12 , Packets = 1000, nanotimes = 188145


Count of Edges = 12 , Packets = 1000, nanotimes = 200528


Count of Edges = 12 , Packets = 1000, nanotimes = 196110


Count of Edges = 12 , Packets = 1000, nanotimes = 197774


Count of Edges = 12 , Packets = 1000, nanotimes = 180929


Count of Edges = 12 , Packets = 1000, nanotimes = 256471


Count of Edges = 12 , Packets = 1000, nanotimes = 178964


Count of Edges = 12 , Packets = 1000, nanotimes = 183749


Count of Edges = 12 , Packets = 1000, nanotimes = 182444


Count of Edges = 12 , Packets = 1000, nanotimes = 186961


Count of Edges = 12 , Packets = 1000, nanotimes = 187545


Count of Edges = 12 , Packets = 1000, nanotimes = 179434


Count of Edges = 12 , Packets = 1000, nanotimes = 197326


Count of Edges = 12 , Packets = 1000, nanotimes = 187426


Count of Edges = 12 , Packets = 1000, nanotimes = 188978


Count of Edges = 12 , Packets = 1000, nanotimes = 181395


Count of Edges = 12 , Packets = 1000, nanotimes = 182060


Count of Edges = 12 , Packets = 1000, nanotimes = 179363


Count of Edges = 12 , Packets = 1000, nanotimes = 188651


Count of Edges = 12 , Packets = 1000, nanotimes = 187993


Count of Edges = 12 , Packets = 1000, nanotimes = 190057


Count of Edges = 12 , Packets = 1000, nanotimes = 181531


Count of Edges = 12 , Packets = 1000, nanotimes = 210272


Count of Edges = 12 , Packets = 1000, nanotimes = 209644


Count of Edges = 12 , Packets = 1000, nanotimes = 192006


Count of Edges = 12 , Packets = 1000, nanotimes = 196462


Count of Edges = 12 , Packets = 1000, nanotimes = 204391


Count of Edges = 12 , Packets = 1000, nanotimes = 262034


Count of Edges = 12 , Packets = 1000, nanotimes = 204186


Count of Edges = 12 , Packets = 1000, nanotimes = 205601


Count of Edges = 12 , Packets = 1000, nanotimes = 195648


Count of Edges = 12 , Packets = 1000, nanotimes = 203471


Count of Edges = 12 , Packets = 1000, nanotimes = 211858


Count of Edges = 12 , Packets = 1000, nanotimes = 197883


Count of Edges = 12 , Packets = 1000, nanotimes = 198132


Count of Edges = 12 , Packets = 1000, nanotimes = 194653


Count of Edges = 12 , Packets = 1000, nanotimes = 192357


Count of Edges = 12 , Packets = 1000, nanotimes = 185752


Count of Edges = 12 , Packets = 1000, nanotimes = 182628


Count of Edges = 12 , Packets = 1000, nanotimes = 181368

0,021 s/op
Iteration   2: 
Count of Edges = 12 , Packets = 1000, nanotimes = 205695


Count of Edges = 12 , Packets = 1000, nanotimes = 195562


Count of Edges = 12 , Packets = 1000, nanotimes = 200954


Count of Edges = 12 , Packets = 1000, nanotimes = 205910


Count of Edges = 12 , Packets = 1000, nanotimes = 200531


Count of Edges = 12 , Packets = 1000, nanotimes = 186052


Count of Edges = 12 , Packets = 1000, nanotimes = 186075


Count of Edges = 12 , Packets = 1000, nanotimes = 189115


Count of Edges = 12 , Packets = 1000, nanotimes = 183656


Count of Edges = 12 , Packets = 1000, nanotimes = 220062


Count of Edges = 12 , Packets = 1000, nanotimes = 212866


Count of Edges = 12 , Packets = 1000, nanotimes = 202034


Count of Edges = 12 , Packets = 1000, nanotimes = 196708


Count of Edges = 12 , Packets = 1000, nanotimes = 211584


Count of Edges = 12 , Packets = 1000, nanotimes = 199480


Count of Edges = 12 , Packets = 1000, nanotimes = 191217


Count of Edges = 12 , Packets = 1000, nanotimes = 186279


Count of Edges = 12 , Packets = 1000, nanotimes = 179820


Count of Edges = 12 , Packets = 1000, nanotimes = 188044


Count of Edges = 12 , Packets = 1000, nanotimes = 186483


Count of Edges = 12 , Packets = 1000, nanotimes = 188413


Count of Edges = 12 , Packets = 1000, nanotimes = 189580


Count of Edges = 12 , Packets = 1000, nanotimes = 187317


Count of Edges = 12 , Packets = 1000, nanotimes = 209948


Count of Edges = 12 , Packets = 1000, nanotimes = 200220


Count of Edges = 12 , Packets = 1000, nanotimes = 202025


Count of Edges = 12 , Packets = 1000, nanotimes = 191292


Count of Edges = 12 , Packets = 1000, nanotimes = 193997


Count of Edges = 12 , Packets = 1000, nanotimes = 177873


Count of Edges = 12 , Packets = 1000, nanotimes = 177650


Count of Edges = 12 , Packets = 1000, nanotimes = 295892


Count of Edges = 12 , Packets = 1000, nanotimes = 225897


Count of Edges = 12 , Packets = 1000, nanotimes = 233893


Count of Edges = 12 , Packets = 1000, nanotimes = 227742


Count of Edges = 12 , Packets = 1000, nanotimes = 204298


Count of Edges = 12 , Packets = 1000, nanotimes = 210735


Count of Edges = 12 , Packets = 1000, nanotimes = 182876


Count of Edges = 12 , Packets = 1000, nanotimes = 180675


Count of Edges = 12 , Packets = 1000, nanotimes = 178921


Count of Edges = 12 , Packets = 1000, nanotimes = 192492


Count of Edges = 12 , Packets = 1000, nanotimes = 178358


Count of Edges = 12 , Packets = 1000, nanotimes = 176915


Count of Edges = 12 , Packets = 1000, nanotimes = 200632


Count of Edges = 12 , Packets = 1000, nanotimes = 187483


Count of Edges = 12 , Packets = 1000, nanotimes = 198595


Count of Edges = 12 , Packets = 1000, nanotimes = 194440


Count of Edges = 12 , Packets = 1000, nanotimes = 193640


Count of Edges = 12 , Packets = 1000, nanotimes = 180900

0,021 s/op
Iteration   3: 
Count of Edges = 12 , Packets = 1000, nanotimes = 181762


Count of Edges = 12 , Packets = 1000, nanotimes = 196350


Count of Edges = 12 , Packets = 1000, nanotimes = 194884


Count of Edges = 12 , Packets = 1000, nanotimes = 186979


Count of Edges = 12 , Packets = 1000, nanotimes = 300344


Count of Edges = 12 , Packets = 1000, nanotimes = 211708


Count of Edges = 12 , Packets = 1000, nanotimes = 216887


Count of Edges = 12 , Packets = 1000, nanotimes = 185175


Count of Edges = 12 , Packets = 1000, nanotimes = 197592


Count of Edges = 12 , Packets = 1000, nanotimes = 185144


Count of Edges = 12 , Packets = 1000, nanotimes = 185289


Count of Edges = 12 , Packets = 1000, nanotimes = 185886


Count of Edges = 12 , Packets = 1000, nanotimes = 180939


Count of Edges = 12 , Packets = 1000, nanotimes = 192485


Count of Edges = 12 , Packets = 1000, nanotimes = 185190


Count of Edges = 12 , Packets = 1000, nanotimes = 188509


Count of Edges = 12 , Packets = 1000, nanotimes = 197838


Count of Edges = 12 , Packets = 1000, nanotimes = 188520


Count of Edges = 12 , Packets = 1000, nanotimes = 195301


Count of Edges = 12 , Packets = 1000, nanotimes = 194093


Count of Edges = 12 , Packets = 1000, nanotimes = 202996


Count of Edges = 12 , Packets = 1000, nanotimes = 189879


Count of Edges = 12 , Packets = 1000, nanotimes = 190191


Count of Edges = 12 , Packets = 1000, nanotimes = 186895


Count of Edges = 12 , Packets = 1000, nanotimes = 186854


Count of Edges = 12 , Packets = 1000, nanotimes = 183180


Count of Edges = 12 , Packets = 1000, nanotimes = 223066


Count of Edges = 12 , Packets = 1000, nanotimes = 216595


Count of Edges = 12 , Packets = 1000, nanotimes = 219647


Count of Edges = 12 , Packets = 1000, nanotimes = 217510


Count of Edges = 12 , Packets = 1000, nanotimes = 188530


Count of Edges = 12 , Packets = 1000, nanotimes = 191146


Count of Edges = 12 , Packets = 1000, nanotimes = 191973


Count of Edges = 12 , Packets = 1000, nanotimes = 183533


Count of Edges = 12 , Packets = 1000, nanotimes = 179827


Count of Edges = 12 , Packets = 1000, nanotimes = 183272


Count of Edges = 12 , Packets = 1000, nanotimes = 179550


Count of Edges = 12 , Packets = 1000, nanotimes = 181076


Count of Edges = 12 , Packets = 1000, nanotimes = 202406


Count of Edges = 12 , Packets = 1000, nanotimes = 194245


Count of Edges = 12 , Packets = 1000, nanotimes = 193644


Count of Edges = 12 , Packets = 1000, nanotimes = 184402


Count of Edges = 12 , Packets = 1000, nanotimes = 182105


Count of Edges = 12 , Packets = 1000, nanotimes = 185962


Count of Edges = 12 , Packets = 1000, nanotimes = 197353


Count of Edges = 12 , Packets = 1000, nanotimes = 218682


Count of Edges = 12 , Packets = 1000, nanotimes = 220726


Count of Edges = 12 , Packets = 1000, nanotimes = 322212

0,021 s/op
Iteration   4: 
Count of Edges = 12 , Packets = 1000, nanotimes = 255631


Count of Edges = 12 , Packets = 1000, nanotimes = 251463


Count of Edges = 12 , Packets = 1000, nanotimes = 260814


Count of Edges = 12 , Packets = 1000, nanotimes = 239017


Count of Edges = 12 , Packets = 1000, nanotimes = 212992


Count of Edges = 12 , Packets = 1000, nanotimes = 208348


Count of Edges = 12 , Packets = 1000, nanotimes = 207479


Count of Edges = 12 , Packets = 1000, nanotimes = 184425


Count of Edges = 12 , Packets = 1000, nanotimes = 195114


Count of Edges = 12 , Packets = 1000, nanotimes = 189900


Count of Edges = 12 , Packets = 1000, nanotimes = 198652


Count of Edges = 12 , Packets = 1000, nanotimes = 200249


Count of Edges = 12 , Packets = 1000, nanotimes = 194090


Count of Edges = 12 , Packets = 1000, nanotimes = 193561


Count of Edges = 12 , Packets = 1000, nanotimes = 186114


Count of Edges = 12 , Packets = 1000, nanotimes = 182896


Count of Edges = 12 , Packets = 1000, nanotimes = 180359


Count of Edges = 12 , Packets = 1000, nanotimes = 188898


Count of Edges = 12 , Packets = 1000, nanotimes = 183781


Count of Edges = 12 , Packets = 1000, nanotimes = 180876


Count of Edges = 12 , Packets = 1000, nanotimes = 189706


Count of Edges = 12 , Packets = 1000, nanotimes = 192356


Count of Edges = 12 , Packets = 1000, nanotimes = 198769


Count of Edges = 12 , Packets = 1000, nanotimes = 206548


Count of Edges = 12 , Packets = 1000, nanotimes = 194840


Count of Edges = 12 , Packets = 1000, nanotimes = 187696


Count of Edges = 12 , Packets = 1000, nanotimes = 223756


Count of Edges = 12 , Packets = 1000, nanotimes = 193564


Count of Edges = 12 , Packets = 1000, nanotimes = 197923


Count of Edges = 12 , Packets = 1000, nanotimes = 195970


Count of Edges = 12 , Packets = 1000, nanotimes = 191594


Count of Edges = 12 , Packets = 1000, nanotimes = 198632


Count of Edges = 12 , Packets = 1000, nanotimes = 207594


Count of Edges = 12 , Packets = 1000, nanotimes = 191191


Count of Edges = 12 , Packets = 1000, nanotimes = 179811


Count of Edges = 12 , Packets = 1000, nanotimes = 193995


Count of Edges = 12 , Packets = 1000, nanotimes = 181693


Count of Edges = 12 , Packets = 1000, nanotimes = 183751


Count of Edges = 12 , Packets = 1000, nanotimes = 183064


Count of Edges = 12 , Packets = 1000, nanotimes = 196362


Count of Edges = 12 , Packets = 1000, nanotimes = 190266


Count of Edges = 12 , Packets = 1000, nanotimes = 189240


Count of Edges = 12 , Packets = 1000, nanotimes = 192670


Count of Edges = 12 , Packets = 1000, nanotimes = 185992


Count of Edges = 12 , Packets = 1000, nanotimes = 191993


Count of Edges = 12 , Packets = 1000, nanotimes = 185575


Count of Edges = 12 , Packets = 1000, nanotimes = 185331

0,021 s/op
Iteration   5: 
Count of Edges = 12 , Packets = 1000, nanotimes = 189356


Count of Edges = 12 , Packets = 1000, nanotimes = 193789


Count of Edges = 12 , Packets = 1000, nanotimes = 190308


Count of Edges = 12 , Packets = 1000, nanotimes = 194090


Count of Edges = 12 , Packets = 1000, nanotimes = 187240


Count of Edges = 12 , Packets = 1000, nanotimes = 189493


Count of Edges = 12 , Packets = 1000, nanotimes = 226276


Count of Edges = 12 , Packets = 1000, nanotimes = 206378


Count of Edges = 12 , Packets = 1000, nanotimes = 210259


Count of Edges = 12 , Packets = 1000, nanotimes = 178903


Count of Edges = 12 , Packets = 1000, nanotimes = 181543


Count of Edges = 12 , Packets = 1000, nanotimes = 187548


Count of Edges = 12 , Packets = 1000, nanotimes = 187405


Count of Edges = 12 , Packets = 1000, nanotimes = 233600


Count of Edges = 12 , Packets = 1000, nanotimes = 182886


Count of Edges = 12 , Packets = 1000, nanotimes = 186366


Count of Edges = 12 , Packets = 1000, nanotimes = 200584


Count of Edges = 12 , Packets = 1000, nanotimes = 190939


Count of Edges = 12 , Packets = 1000, nanotimes = 186012


Count of Edges = 12 , Packets = 1000, nanotimes = 182214


Count of Edges = 12 , Packets = 1000, nanotimes = 187568


Count of Edges = 12 , Packets = 1000, nanotimes = 185790


Count of Edges = 12 , Packets = 1000, nanotimes = 185108


Count of Edges = 12 , Packets = 1000, nanotimes = 185138


Count of Edges = 12 , Packets = 1000, nanotimes = 188968


Count of Edges = 12 , Packets = 1000, nanotimes = 200623


Count of Edges = 12 , Packets = 1000, nanotimes = 198547


Count of Edges = 12 , Packets = 1000, nanotimes = 198957


Count of Edges = 12 , Packets = 1000, nanotimes = 196419


Count of Edges = 12 , Packets = 1000, nanotimes = 179424


Count of Edges = 12 , Packets = 1000, nanotimes = 186918


Count of Edges = 12 , Packets = 1000, nanotimes = 185328


Count of Edges = 12 , Packets = 1000, nanotimes = 282121


Count of Edges = 12 , Packets = 1000, nanotimes = 226771


Count of Edges = 12 , Packets = 1000, nanotimes = 215213


Count of Edges = 12 , Packets = 1000, nanotimes = 210629


Count of Edges = 12 , Packets = 1000, nanotimes = 220425


Count of Edges = 12 , Packets = 1000, nanotimes = 218001


Count of Edges = 12 , Packets = 1000, nanotimes = 182105


Count of Edges = 12 , Packets = 1000, nanotimes = 178855


Count of Edges = 12 , Packets = 1000, nanotimes = 175790


Count of Edges = 12 , Packets = 1000, nanotimes = 191267


Count of Edges = 12 , Packets = 1000, nanotimes = 186321


Count of Edges = 12 , Packets = 1000, nanotimes = 187027


Count of Edges = 12 , Packets = 1000, nanotimes = 200562


Count of Edges = 12 , Packets = 1000, nanotimes = 213236


Count of Edges = 12 , Packets = 1000, nanotimes = 225544

0,021 s/op


Result "simple.Main.measureName":
  0,021 ±(99.9%) 0,001 s/op [Average]
  (min, avg, max) = (0,021, 0,021, 0,021), stdev = 0,001
  CI (99.9%): [0,020, 0,022] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 12, maxQueries = 2000)

# Run progress: 51,28% complete, ETA 00:09:11
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 2000, nanotimes = 506708


Count of Edges = 12 , Packets = 2000, nanotimes = 282707


Count of Edges = 12 , Packets = 2000, nanotimes = 182807


Count of Edges = 12 , Packets = 2000, nanotimes = 200631


Count of Edges = 12 , Packets = 2000, nanotimes = 209852


Count of Edges = 12 , Packets = 2000, nanotimes = 194010


Count of Edges = 12 , Packets = 2000, nanotimes = 215942


Count of Edges = 12 , Packets = 2000, nanotimes = 204253


Count of Edges = 12 , Packets = 2000, nanotimes = 205101


Count of Edges = 12 , Packets = 2000, nanotimes = 203665


Count of Edges = 12 , Packets = 2000, nanotimes = 212637


Count of Edges = 12 , Packets = 2000, nanotimes = 179726


Count of Edges = 12 , Packets = 2000, nanotimes = 178507


Count of Edges = 12 , Packets = 2000, nanotimes = 192903


Count of Edges = 12 , Packets = 2000, nanotimes = 180078


Count of Edges = 12 , Packets = 2000, nanotimes = 177630


Count of Edges = 12 , Packets = 2000, nanotimes = 189238


Count of Edges = 12 , Packets = 2000, nanotimes = 177897


Count of Edges = 12 , Packets = 2000, nanotimes = 180472


Count of Edges = 12 , Packets = 2000, nanotimes = 207915


Count of Edges = 12 , Packets = 2000, nanotimes = 184699


Count of Edges = 12 , Packets = 2000, nanotimes = 182596


Count of Edges = 12 , Packets = 2000, nanotimes = 172753

0,045 s/op
# Warmup Iteration   2: 
Count of Edges = 12 , Packets = 2000, nanotimes = 174217


Count of Edges = 12 , Packets = 2000, nanotimes = 180779


Count of Edges = 12 , Packets = 2000, nanotimes = 184090


Count of Edges = 12 , Packets = 2000, nanotimes = 181487


Count of Edges = 12 , Packets = 2000, nanotimes = 188307


Count of Edges = 12 , Packets = 2000, nanotimes = 192378


Count of Edges = 12 , Packets = 2000, nanotimes = 173224


Count of Edges = 12 , Packets = 2000, nanotimes = 182253


Count of Edges = 12 , Packets = 2000, nanotimes = 191142


Count of Edges = 12 , Packets = 2000, nanotimes = 184434


Count of Edges = 12 , Packets = 2000, nanotimes = 192096


Count of Edges = 12 , Packets = 2000, nanotimes = 177121


Count of Edges = 12 , Packets = 2000, nanotimes = 181980


Count of Edges = 12 , Packets = 2000, nanotimes = 179491


Count of Edges = 12 , Packets = 2000, nanotimes = 178503


Count of Edges = 12 , Packets = 2000, nanotimes = 210163


Count of Edges = 12 , Packets = 2000, nanotimes = 215635


Count of Edges = 12 , Packets = 2000, nanotimes = 184290


Count of Edges = 12 , Packets = 2000, nanotimes = 185291


Count of Edges = 12 , Packets = 2000, nanotimes = 182525


Count of Edges = 12 , Packets = 2000, nanotimes = 189296


Count of Edges = 12 , Packets = 2000, nanotimes = 184237


Count of Edges = 12 , Packets = 2000, nanotimes = 177609


Count of Edges = 12 , Packets = 2000, nanotimes = 187374


Count of Edges = 12 , Packets = 2000, nanotimes = 195926

0,040 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 2000, nanotimes = 182570


Count of Edges = 12 , Packets = 2000, nanotimes = 181726


Count of Edges = 12 , Packets = 2000, nanotimes = 188954


Count of Edges = 12 , Packets = 2000, nanotimes = 188303


Count of Edges = 12 , Packets = 2000, nanotimes = 180000


Count of Edges = 12 , Packets = 2000, nanotimes = 186651


Count of Edges = 12 , Packets = 2000, nanotimes = 180844


Count of Edges = 12 , Packets = 2000, nanotimes = 185079


Count of Edges = 12 , Packets = 2000, nanotimes = 183200


Count of Edges = 12 , Packets = 2000, nanotimes = 191789


Count of Edges = 12 , Packets = 2000, nanotimes = 185497


Count of Edges = 12 , Packets = 2000, nanotimes = 179316


Count of Edges = 12 , Packets = 2000, nanotimes = 184709


Count of Edges = 12 , Packets = 2000, nanotimes = 187290


Count of Edges = 12 , Packets = 2000, nanotimes = 183354


Count of Edges = 12 , Packets = 2000, nanotimes = 175348


Count of Edges = 12 , Packets = 2000, nanotimes = 181567


Count of Edges = 12 , Packets = 2000, nanotimes = 184029


Count of Edges = 12 , Packets = 2000, nanotimes = 237086


Count of Edges = 12 , Packets = 2000, nanotimes = 209202


Count of Edges = 12 , Packets = 2000, nanotimes = 204040


Count of Edges = 12 , Packets = 2000, nanotimes = 204247


Count of Edges = 12 , Packets = 2000, nanotimes = 192288


Count of Edges = 12 , Packets = 2000, nanotimes = 179067


Count of Edges = 12 , Packets = 2000, nanotimes = 179079

0,040 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 2000, nanotimes = 190078


Count of Edges = 12 , Packets = 2000, nanotimes = 176205


Count of Edges = 12 , Packets = 2000, nanotimes = 174608


Count of Edges = 12 , Packets = 2000, nanotimes = 178548


Count of Edges = 12 , Packets = 2000, nanotimes = 218643


Count of Edges = 12 , Packets = 2000, nanotimes = 183160


Count of Edges = 12 , Packets = 2000, nanotimes = 185930


Count of Edges = 12 , Packets = 2000, nanotimes = 181251


Count of Edges = 12 , Packets = 2000, nanotimes = 177905


Count of Edges = 12 , Packets = 2000, nanotimes = 185705


Count of Edges = 12 , Packets = 2000, nanotimes = 179174


Count of Edges = 12 , Packets = 2000, nanotimes = 179140


Count of Edges = 12 , Packets = 2000, nanotimes = 184694


Count of Edges = 12 , Packets = 2000, nanotimes = 187014


Count of Edges = 12 , Packets = 2000, nanotimes = 184507


Count of Edges = 12 , Packets = 2000, nanotimes = 192487


Count of Edges = 12 , Packets = 2000, nanotimes = 225065


Count of Edges = 12 , Packets = 2000, nanotimes = 175689


Count of Edges = 12 , Packets = 2000, nanotimes = 189353


Count of Edges = 12 , Packets = 2000, nanotimes = 177160


