WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 


Count of Edges = 12 , Packets = 1000, nanotimes = 188167


Count of Edges = 12 , Packets = 1000, nanotimes = 270163


Count of Edges = 12 , Packets = 1000, nanotimes = 190073


Count of Edges = 12 , Packets = 1000, nanotimes = 156840


Count of Edges = 12 , Packets = 1000, nanotimes = 139368


Count of Edges = 12 , Packets = 1000, nanotimes = 140561


Count of Edges = 12 , Packets = 1000, nanotimes = 123262


Count of Edges = 12 , Packets = 1000, nanotimes = 158797

0,018 s/op


Result "simple.Main.measureName":
  0,019 ±(99.9%) 0,002 s/op [Average]
  (min, avg, max) = (0,018, 0,019, 0,019), stdev = 0,001
  CI (99.9%): [0,017, 0,020] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 12, maxQueries = 2000)

# Run progress: 51,28% complete, ETA 00:09:46
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 2000, nanotimes = 331532


Count of Edges = 12 , Packets = 2000, nanotimes = 105376


Count of Edges = 12 , Packets = 2000, nanotimes = 331317


Count of Edges = 12 , Packets = 2000, nanotimes = 265588


Count of Edges = 12 , Packets = 2000, nanotimes = 101256


Count of Edges = 12 , Packets = 2000, nanotimes = 96614


Count of Edges = 12 , Packets = 2000, nanotimes = 107757


Count of Edges = 12 , Packets = 2000, nanotimes = 102802


Count of Edges = 12 , Packets = 2000, nanotimes = 99996


Count of Edges = 12 , Packets = 2000, nanotimes = 113032


Count of Edges = 12 , Packets = 2000, nanotimes = 138065


Count of Edges = 12 , Packets = 2000, nanotimes = 102357


Count of Edges = 12 , Packets = 2000, nanotimes = 96403


Count of Edges = 12 , Packets = 2000, nanotimes = 127375


Count of Edges = 12 , Packets = 2000, nanotimes = 134545


Count of Edges = 12 , Packets = 2000, nanotimes = 95924


Count of Edges = 12 , Packets = 2000, nanotimes = 113350


Count of Edges = 12 , Packets = 2000, nanotimes = 114314


Count of Edges = 12 , Packets = 2000, nanotimes = 97347


Count of Edges = 12 , Packets = 2000, nanotimes = 128288


Count of Edges = 12 , Packets = 2000, nanotimes = 157392


Count of Edges = 12 , Packets = 2000, nanotimes = 120056


Count of Edges = 12 , Packets = 2000, nanotimes = 95528


Count of Edges = 12 , Packets = 2000, nanotimes = 91929


Count of Edges = 12 , Packets = 2000, nanotimes = 132728


Count of Edges = 12 , Packets = 2000, nanotimes = 105503


Count of Edges = 12 , Packets = 2000, nanotimes = 100522


Count of Edges = 12 , Packets = 2000, nanotimes = 96088


Count of Edges = 12 , Packets = 2000, nanotimes = 128825


Count of Edges = 12 , Packets = 2000, nanotimes = 126738


Count of Edges = 12 , Packets = 2000, nanotimes = 127178


Count of Edges = 12 , Packets = 2000, nanotimes = 137774

0,030 s/op
# Warmup Iteration   2: 
Count of Edges = 12 , Packets = 2000, nanotimes = 110147


Count of Edges = 12 , Packets = 2000, nanotimes = 105008


Count of Edges = 12 , Packets = 2000, nanotimes = 132358


Count of Edges = 12 , Packets = 2000, nanotimes = 112191


Count of Edges = 12 , Packets = 2000, nanotimes = 104649


Count of Edges = 12 , Packets = 2000, nanotimes = 100571


Count of Edges = 12 , Packets = 2000, nanotimes = 115985


Count of Edges = 12 , Packets = 2000, nanotimes = 119339


Count of Edges = 12 , Packets = 2000, nanotimes = 98629


Count of Edges = 12 , Packets = 2000, nanotimes = 101605


Count of Edges = 12 , Packets = 2000, nanotimes = 126195


Count of Edges = 12 , Packets = 2000, nanotimes = 105637


Count of Edges = 12 , Packets = 2000, nanotimes = 132141


Count of Edges = 12 , Packets = 2000, nanotimes = 106180


Count of Edges = 12 , Packets = 2000, nanotimes = 121082


Count of Edges = 12 , Packets = 2000, nanotimes = 119402


Count of Edges = 12 , Packets = 2000, nanotimes = 97109


Count of Edges = 12 , Packets = 2000, nanotimes = 111920


Count of Edges = 12 , Packets = 2000, nanotimes = 124309


Count of Edges = 12 , Packets = 2000, nanotimes = 110481


Count of Edges = 12 , Packets = 2000, nanotimes = 102036


Count of Edges = 12 , Packets = 2000, nanotimes = 105101


Count of Edges = 12 , Packets = 2000, nanotimes = 112721


Count of Edges = 12 , Packets = 2000, nanotimes = 112475


Count of Edges = 12 , Packets = 2000, nanotimes = 104944


Count of Edges = 12 , Packets = 2000, nanotimes = 110869


Count of Edges = 12 , Packets = 2000, nanotimes = 133123


Count of Edges = 12 , Packets = 2000, nanotimes = 115479


Count of Edges = 12 , Packets = 2000, nanotimes = 121164


Count of Edges = 12 , Packets = 2000, nanotimes = 123804


Count of Edges = 12 , Packets = 2000, nanotimes = 132624


Count of Edges = 12 , Packets = 2000, nanotimes = 101046


Count of Edges = 12 , Packets = 2000, nanotimes = 118357


Count of Edges = 12 , Packets = 2000, nanotimes = 114676


Count of Edges = 12 , Packets = 2000, nanotimes = 114937


Count of Edges = 12 , Packets = 2000, nanotimes = 105266


Count of Edges = 12 , Packets = 2000, nanotimes = 106136


Count of Edges = 12 , Packets = 2000, nanotimes = 115093


Count of Edges = 12 , Packets = 2000, nanotimes = 102557


Count of Edges = 12 , Packets = 2000, nanotimes = 110821

0,025 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 2000, nanotimes = 113938


Count of Edges = 12 , Packets = 2000, nanotimes = 112385


Count of Edges = 12 , Packets = 2000, nanotimes = 102598


Count of Edges = 12 , Packets = 2000, nanotimes = 124361


Count of Edges = 12 , Packets = 2000, nanotimes = 149360


Count of Edges = 12 , Packets = 2000, nanotimes = 128082


Count of Edges = 12 , Packets = 2000, nanotimes = 110777


Count of Edges = 12 , Packets = 2000, nanotimes = 112023


Count of Edges = 12 , Packets = 2000, nanotimes = 100466


Count of Edges = 12 , Packets = 2000, nanotimes = 107525


Count of Edges = 12 , Packets = 2000, nanotimes = 113862


Count of Edges = 12 , Packets = 2000, nanotimes = 123079


Count of Edges = 12 , Packets = 2000, nanotimes = 123268


Count of Edges = 12 , Packets = 2000, nanotimes = 120399


Count of Edges = 12 , Packets = 2000, nanotimes = 128158


Count of Edges = 12 , Packets = 2000, nanotimes = 128235


Count of Edges = 12 , Packets = 2000, nanotimes = 104564


Count of Edges = 12 , Packets = 2000, nanotimes = 133369


Count of Edges = 12 , Packets = 2000, nanotimes = 101101


Count of Edges = 12 , Packets = 2000, nanotimes = 119259


Count of Edges = 12 , Packets = 2000, nanotimes = 110112


Count of Edges = 12 , Packets = 2000, nanotimes = 110620


Count of Edges = 12 , Packets = 2000, nanotimes = 99749


Count of Edges = 12 , Packets = 2000, nanotimes = 112495


Count of Edges = 12 , Packets = 2000, nanotimes = 91361


Count of Edges = 12 , Packets = 2000, nanotimes = 115364


Count of Edges = 12 , Packets = 2000, nanotimes = 127169


Count of Edges = 12 , Packets = 2000, nanotimes = 121415


Count of Edges = 12 , Packets = 2000, nanotimes = 76009


Count of Edges = 12 , Packets = 2000, nanotimes = 126104


Count of Edges = 12 , Packets = 2000, nanotimes = 122460


Count of Edges = 12 , Packets = 2000, nanotimes = 125424


Count of Edges = 12 , Packets = 2000, nanotimes = 101532


Count of Edges = 12 , Packets = 2000, nanotimes = 96429


Count of Edges = 12 , Packets = 2000, nanotimes = 94236


Count of Edges = 12 , Packets = 2000, nanotimes = 97146


Count of Edges = 12 , Packets = 2000, nanotimes = 115672


Count of Edges = 12 , Packets = 2000, nanotimes = 103406


Count of Edges = 12 , Packets = 2000, nanotimes = 111873

0,025 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 2000, nanotimes = 111450


Count of Edges = 12 , Packets = 2000, nanotimes = 161534


Count of Edges = 12 , Packets = 2000, nanotimes = 110731


Count of Edges = 12 , Packets = 2000, nanotimes = 110859


Count of Edges = 12 , Packets = 2000, nanotimes = 110058


Count of Edges = 12 , Packets = 2000, nanotimes = 130464


Count of Edges = 12 , Packets = 2000, nanotimes = 133855


Count of Edges = 12 , Packets = 2000, nanotimes = 124312


Count of Edges = 12 , Packets = 2000, nanotimes = 117181


Count of Edges = 12 , Packets = 2000, nanotimes = 132324


Count of Edges = 12 , Packets = 2000, nanotimes = 126338


Count of Edges = 12 , Packets = 2000, nanotimes = 136667


Count of Edges = 12 , Packets = 2000, nanotimes = 112177


Count of Edges = 12 , Packets = 2000, nanotimes = 142724


Count of Edges = 12 , Packets = 2000, nanotimes = 110255


Count of Edges = 12 , Packets = 2000, nanotimes = 142713


Count of Edges = 12 , Packets = 2000, nanotimes = 128292


Count of Edges = 12 , Packets = 2000, nanotimes = 124084


Count of Edges = 12 , Packets = 2000, nanotimes = 142905


Count of Edges = 12 , Packets = 2000, nanotimes = 123267


Count of Edges = 12 , Packets = 2000, nanotimes = 130652


Count of Edges = 12 , Packets = 2000, nanotimes = 126041


Count of Edges = 12 , Packets = 2000, nanotimes = 138745


Count of Edges = 12 , Packets = 2000, nanotimes = 138128


Count of Edges = 12 , Packets = 2000, nanotimes = 141220


Count of Edges = 12 , Packets = 2000, nanotimes = 123581


Count of Edges = 12 , Packets = 2000, nanotimes = 144013


Count of Edges = 12 , Packets = 2000, nanotimes = 148978


Count of Edges = 12 , Packets = 2000, nanotimes = 131297


Count of Edges = 12 , Packets = 2000, nanotimes = 135528


Count of Edges = 12 , Packets = 2000, nanotimes = 117120


Count of Edges = 12 , Packets = 2000, nanotimes = 130702


Count of Edges = 12 , Packets = 2000, nanotimes = 143855


Count of Edges = 12 , Packets = 2000, nanotimes = 125255

0,029 s/op
Iteration   2: 
Count of Edges = 12 , Packets = 2000, nanotimes = 144563


Count of Edges = 12 , Packets = 2000, nanotimes = 174873


Count of Edges = 12 , Packets = 2000, nanotimes = 134902


Count of Edges = 12 , Packets = 2000, nanotimes = 133509


Count of Edges = 12 , Packets = 2000, nanotimes = 156228


Count of Edges = 12 , Packets = 2000, nanotimes = 117440


Count of Edges = 12 , Packets = 2000, nanotimes = 137581


Count of Edges = 12 , Packets = 2000, nanotimes = 119837


Count of Edges = 12 , Packets = 2000, nanotimes = 100596


Count of Edges = 12 , Packets = 2000, nanotimes = 138285


Count of Edges = 12 , Packets = 2000, nanotimes = 156149


Count of Edges = 12 , Packets = 2000, nanotimes = 164504


Count of Edges = 12 , Packets = 2000, nanotimes = 132915


Count of Edges = 12 , Packets = 2000, nanotimes = 165400


Count of Edges = 12 , Packets = 2000, nanotimes = 152236


Count of Edges = 12 , Packets = 2000, nanotimes = 148938


Count of Edges = 12 , Packets = 2000, nanotimes = 142618


Count of Edges = 12 , Packets = 2000, nanotimes = 144939


Count of Edges = 12 , Packets = 2000, nanotimes = 138538


Count of Edges = 12 , Packets = 2000, nanotimes = 165405


Count of Edges = 12 , Packets = 2000, nanotimes = 160533


Count of Edges = 12 , Packets = 2000, nanotimes = 135025


Count of Edges = 12 , Packets = 2000, nanotimes = 169801


Count of Edges = 12 , Packets = 2000, nanotimes = 129162


Count of Edges = 12 , Packets = 2000, nanotimes = 178554


Count of Edges = 12 , Packets = 2000, nanotimes = 151896


Count of Edges = 12 , Packets = 2000, nanotimes = 117481


Count of Edges = 12 , Packets = 2000, nanotimes = 147676


Count of Edges = 12 , Packets = 2000, nanotimes = 129788


Count of Edges = 12 , Packets = 2000, nanotimes = 150967

0,033 s/op
Iteration   3: 
Count of Edges = 12 , Packets = 2000, nanotimes = 144748


Count of Edges = 12 , Packets = 2000, nanotimes = 123941


Count of Edges = 12 , Packets = 2000, nanotimes = 136173


Count of Edges = 12 , Packets = 2000, nanotimes = 146637


Count of Edges = 12 , Packets = 2000, nanotimes = 148348


Count of Edges = 12 , Packets = 2000, nanotimes = 147804


Count of Edges = 12 , Packets = 2000, nanotimes = 167427


Count of Edges = 12 , Packets = 2000, nanotimes = 141331


Count of Edges = 12 , Packets = 2000, nanotimes = 252298


Count of Edges = 12 , Packets = 2000, nanotimes = 138079


Count of Edges = 12 , Packets = 2000, nanotimes = 141013


Count of Edges = 12 , Packets = 2000, nanotimes = 154653


Count of Edges = 12 , Packets = 2000, nanotimes = 166625


Count of Edges = 12 , Packets = 2000, nanotimes = 151879


Count of Edges = 12 , Packets = 2000, nanotimes = 122642


Count of Edges = 12 , Packets = 2000, nanotimes = 134944


Count of Edges = 12 , Packets = 2000, nanotimes = 150932


Count of Edges = 12 , Packets = 2000, nanotimes = 146185


Count of Edges = 12 , Packets = 2000, nanotimes = 174623


Count of Edges = 12 , Packets = 2000, nanotimes = 125443


Count of Edges = 12 , Packets = 2000, nanotimes = 152094


Count of Edges = 12 , Packets = 2000, nanotimes = 131571


Count of Edges = 12 , Packets = 2000, nanotimes = 194825


Count of Edges = 12 , Packets = 2000, nanotimes = 161414


Count of Edges = 12 , Packets = 2000, nanotimes = 184197


Count of Edges = 12 , Packets = 2000, nanotimes = 208611


Count of Edges = 12 , Packets = 2000, nanotimes = 138670


Count of Edges = 12 , Packets = 2000, nanotimes = 132009

0,036 s/op
Iteration   4: 
Count of Edges = 12 , Packets = 2000, nanotimes = 142827


Count of Edges = 12 , Packets = 2000, nanotimes = 176845


Count of Edges = 12 , Packets = 2000, nanotimes = 179881


Count of Edges = 12 , Packets = 2000, nanotimes = 132222


Count of Edges = 12 , Packets = 2000, nanotimes = 124948


Count of Edges = 12 , Packets = 2000, nanotimes = 174974


Count of Edges = 12 , Packets = 2000, nanotimes = 167880


Count of Edges = 12 , Packets = 2000, nanotimes = 140788


Count of Edges = 12 , Packets = 2000, nanotimes = 153103


Count of Edges = 12 , Packets = 2000, nanotimes = 146577


Count of Edges = 12 , Packets = 2000, nanotimes = 133433


Count of Edges = 12 , Packets = 2000, nanotimes = 208807


Count of Edges = 12 , Packets = 2000, nanotimes = 158849


Count of Edges = 12 , Packets = 2000, nanotimes = 163606


Count of Edges = 12 , Packets = 2000, nanotimes = 141556


Count of Edges = 12 , Packets = 2000, nanotimes = 154383


Count of Edges = 12 , Packets = 2000, nanotimes = 120997


Count of Edges = 12 , Packets = 2000, nanotimes = 156440


Count of Edges = 12 , Packets = 2000, nanotimes = 146422


Count of Edges = 12 , Packets = 2000, nanotimes = 190557


Count of Edges = 12 , Packets = 2000, nanotimes = 154753


Count of Edges = 12 , Packets = 2000, nanotimes = 122138


Count of Edges = 12 , Packets = 2000, nanotimes = 162933


Count of Edges = 12 , Packets = 2000, nanotimes = 168773


Count of Edges = 12 , Packets = 2000, nanotimes = 216627


Count of Edges = 12 , Packets = 2000, nanotimes = 172860


Count of Edges = 12 , Packets = 2000, nanotimes = 183935

0,037 s/op
Iteration   5: 
Count of Edges = 12 , Packets = 2000, nanotimes = 142864


Count of Edges = 12 , Packets = 2000, nanotimes = 148536


Count of Edges = 12 , Packets = 2000, nanotimes = 141188


Count of Edges = 12 , Packets = 2000, nanotimes = 131854


Count of Edges = 12 , Packets = 2000, nanotimes = 150577


Count of Edges = 12 , Packets = 2000, nanotimes = 152185


Count of Edges = 12 , Packets = 2000, nanotimes = 130967


Count of Edges = 12 , Packets = 2000, nanotimes = 159447


Count of Edges = 12 , Packets = 2000, nanotimes = 127846


Count of Edges = 12 , Packets = 2000, nanotimes = 148038


Count of Edges = 12 , Packets = 2000, nanotimes = 168544


Count of Edges = 12 , Packets = 2000, nanotimes = 153807


Count of Edges = 12 , Packets = 2000, nanotimes = 134285


Count of Edges = 12 , Packets = 2000, nanotimes = 166813


Count of Edges = 12 , Packets = 2000, nanotimes = 164859


Count of Edges = 12 , Packets = 2000, nanotimes = 151064


Count of Edges = 12 , Packets = 2000, nanotimes = 153642


Count of Edges = 12 , Packets = 2000, nanotimes = 127066


Count of Edges = 12 , Packets = 2000, nanotimes = 129335


Count of Edges = 12 , Packets = 2000, nanotimes = 188483


Count of Edges = 12 , Packets = 2000, nanotimes = 127645


Count of Edges = 12 , Packets = 2000, nanotimes = 132554


Count of Edges = 12 , Packets = 2000, nanotimes = 172373


Count of Edges = 12 , Packets = 2000, nanotimes = 198382


Count of Edges = 12 , Packets = 2000, nanotimes = 145546


Count of Edges = 12 , Packets = 2000, nanotimes = 142281


Count of Edges = 12 , Packets = 2000, nanotimes = 151166


Count of Edges = 12 , Packets = 2000, nanotimes = 160661

0,035 s/op


Result "simple.Main.measureName":
  0,034 ±(99.9%) 0,012 s/op [Average]
  (min, avg, max) = (0,029, 0,034, 0,037), stdev = 0,003
  CI (99.9%): [0,022, 0,047] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 12, maxQueries = 3000)

# Run progress: 52,56% complete, ETA 00:09:25
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 3000, nanotimes = 379960


Count of Edges = 12 , Packets = 3000, nanotimes = 335793


Count of Edges = 12 , Packets = 3000, nanotimes = 194119


Count of Edges = 12 , Packets = 3000, nanotimes = 116654


Count of Edges = 12 , Packets = 3000, nanotimes = 103947


Count of Edges = 12 , Packets = 3000, nanotimes = 105486


Count of Edges = 12 , Packets = 3000, nanotimes = 95239


Count of Edges = 12 , Packets = 3000, nanotimes = 115595


Count of Edges = 12 , Packets = 3000, nanotimes = 86249


Count of Edges = 12 , Packets = 3000, nanotimes = 125070


Count of Edges = 12 , Packets = 3000, nanotimes = 105150


Count of Edges = 12 , Packets = 3000, nanotimes = 109571


Count of Edges = 12 , Packets = 3000, nanotimes = 86851


Count of Edges = 12 , Packets = 3000, nanotimes = 108321


Count of Edges = 12 , Packets = 3000, nanotimes = 102359


Count of Edges = 12 , Packets = 3000, nanotimes = 98194


Count of Edges = 12 , Packets = 3000, nanotimes = 123518


Count of Edges = 12 , Packets = 3000, nanotimes = 162442


Count of Edges = 12 , Packets = 3000, nanotimes = 133216


Count of Edges = 12 , Packets = 3000, nanotimes = 114035


Count of Edges = 12 , Packets = 3000, nanotimes = 96741


Count of Edges = 12 , Packets = 3000, nanotimes = 118964

0,045 s/op
# Warmup Iteration   2: 
Count of Edges = 12 , Packets = 3000, nanotimes = 120904


Count of Edges = 12 , Packets = 3000, nanotimes = 132783


Count of Edges = 12 , Packets = 3000, nanotimes = 109207


Count of Edges = 12 , Packets = 3000, nanotimes = 103133


Count of Edges = 12 , Packets = 3000, nanotimes = 119849


Count of Edges = 12 , Packets = 3000, nanotimes = 111283


Count of Edges = 12 , Packets = 3000, nanotimes = 166340


Count of Edges = 12 , Packets = 3000, nanotimes = 108812


Count of Edges = 12 , Packets = 3000, nanotimes = 96836


Count of Edges = 12 , Packets = 3000, nanotimes = 119411


Count of Edges = 12 , Packets = 3000, nanotimes = 104138


Count of Edges = 12 , Packets = 3000, nanotimes = 116628


Count of Edges = 12 , Packets = 3000, nanotimes = 142754


Count of Edges = 12 , Packets = 3000, nanotimes = 99065


Count of Edges = 12 , Packets = 3000, nanotimes = 111263


Count of Edges = 12 , Packets = 3000, nanotimes = 117932


Count of Edges = 12 , Packets = 3000, nanotimes = 114180


Count of Edges = 12 , Packets = 3000, nanotimes = 127592


Count of Edges = 12 , Packets = 3000, nanotimes = 111923


Count of Edges = 12 , Packets = 3000, nanotimes = 111338


Count of Edges = 12 , Packets = 3000, nanotimes = 104022


Count of Edges = 12 , Packets = 3000, nanotimes = 114407


Count of Edges = 12 , Packets = 3000, nanotimes = 87795


Count of Edges = 12 , Packets = 3000, nanotimes = 120957


Count of Edges = 12 , Packets = 3000, nanotimes = 116823


Count of Edges = 12 , Packets = 3000, nanotimes = 100825


Count of Edges = 12 , Packets = 3000, nanotimes = 114575

0,037 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 3000, nanotimes = 120651


Count of Edges = 12 , Packets = 3000, nanotimes = 123524


Count of Edges = 12 , Packets = 3000, nanotimes = 118035


Count of Edges = 12 , Packets = 3000, nanotimes = 127551


Count of Edges = 12 , Packets = 3000, nanotimes = 109870


Count of Edges = 12 , Packets = 3000, nanotimes = 101640


Count of Edges = 12 , Packets = 3000, nanotimes = 113682


Count of Edges = 12 , Packets = 3000, nanotimes = 105850


Count of Edges = 12 , Packets = 3000, nanotimes = 120368


Count of Edges = 12 , Packets = 3000, nanotimes = 109619


Count of Edges = 12 , Packets = 3000, nanotimes = 112278


Count of Edges = 12 , Packets = 3000, nanotimes = 103305


Count of Edges = 12 , Packets = 3000, nanotimes = 119153


Count of Edges = 12 , Packets = 3000, nanotimes = 120957


Count of Edges = 12 , Packets = 3000, nanotimes = 126826


Count of Edges = 12 , Packets = 3000, nanotimes = 113080


Count of Edges = 12 , Packets = 3000, nanotimes = 115181


Count of Edges = 12 , Packets = 3000, nanotimes = 88157


Count of Edges = 12 , Packets = 3000, nanotimes = 112602


Count of Edges = 12 , Packets = 3000, nanotimes = 107077


Count of Edges = 12 , Packets = 3000, nanotimes = 124482


Count of Edges = 12 , Packets = 3000, nanotimes = 126275


Count of Edges = 12 , Packets = 3000, nanotimes = 104226


Count of Edges = 12 , Packets = 3000, nanotimes = 102654


Count of Edges = 12 , Packets = 3000, nanotimes = 125190


Count of Edges = 12 , Packets = 3000, nanotimes = 136449


Count of Edges = 12 , Packets = 3000, nanotimes = 117978

0,037 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 3000, nanotimes = 109702


Count of Edges = 12 , Packets = 3000, nanotimes = 104962


Count of Edges = 12 , Packets = 3000, nanotimes = 100213


Count of Edges = 12 , Packets = 3000, nanotimes = 103059


Count of Edges = 12 , Packets = 3000, nanotimes = 97326


Count of Edges = 12 , Packets = 3000, nanotimes = 128877


Count of Edges = 12 , Packets = 3000, nanotimes = 113527


Count of Edges = 12 , Packets = 3000, nanotimes = 108854


Count of Edges = 12 , Packets = 3000, nanotimes = 99569


Count of Edges = 12 , Packets = 3000, nanotimes = 106327


Count of Edges = 12 , Packets = 3000, nanotimes = 128418


Count of Edges = 12 , Packets = 3000, nanotimes = 132253


Count of Edges = 12 , Packets = 3000, nanotimes = 103670


Count of Edges = 12 , Packets = 3000, nanotimes = 105501


Count of Edges = 12 , Packets = 3000, nanotimes = 109772


Count of Edges = 12 , Packets = 3000, nanotimes = 124265


Count of Edges = 12 , Packets = 3000, nanotimes = 107377


Count of Edges = 12 , Packets = 3000, nanotimes = 116845


Count of Edges = 12 , Packets = 3000, nanotimes = 125635


Count of Edges = 12 , Packets = 3000, nanotimes = 108109


Count of Edges = 12 , Packets = 3000, nanotimes = 111571


Count of Edges = 12 , Packets = 3000, nanotimes = 117219


Count of Edges = 12 , Packets = 3000, nanotimes = 107222


Count of Edges = 12 , Packets = 3000, nanotimes = 124000


Count of Edges = 12 , Packets = 3000, nanotimes = 101359


Count of Edges = 12 , Packets = 3000, nanotimes = 110280


Count of Edges = 12 , Packets = 3000, nanotimes = 123435

0,037 s/op
Iteration   2: 
Count of Edges = 12 , Packets = 3000, nanotimes = 113980


Count of Edges = 12 , Packets = 3000, nanotimes = 103446


Count of Edges = 12 , Packets = 3000, nanotimes = 108032


Count of Edges = 12 , Packets = 3000, nanotimes = 107512


Count of Edges = 12 , Packets = 3000, nanotimes = 114465


Count of Edges = 12 , Packets = 3000, nanotimes = 120573


Count of Edges = 12 , Packets = 3000, nanotimes = 96566


Count of Edges = 12 , Packets = 3000, nanotimes = 140703


Count of Edges = 12 , Packets = 3000, nanotimes = 112918


Count of Edges = 12 , Packets = 3000, nanotimes = 116495


Count of Edges = 12 , Packets = 3000, nanotimes = 132370


Count of Edges = 12 , Packets = 3000, nanotimes = 99535


Count of Edges = 12 , Packets = 3000, nanotimes = 120185


Count of Edges = 12 , Packets = 3000, nanotimes = 124072


Count of Edges = 12 , Packets = 3000, nanotimes = 119387


Count of Edges = 12 , Packets = 3000, nanotimes = 124864


Count of Edges = 12 , Packets = 3000, nanotimes = 119336


Count of Edges = 12 , Packets = 3000, nanotimes = 98616


Count of Edges = 12 , Packets = 3000, nanotimes = 113308


Count of Edges = 12 , Packets = 3000, nanotimes = 131230


Count of Edges = 12 , Packets = 3000, nanotimes = 125036


Count of Edges = 12 , Packets = 3000, nanotimes = 112775


Count of Edges = 12 , Packets = 3000, nanotimes = 114938


Count of Edges = 12 , Packets = 3000, nanotimes = 100724


Count of Edges = 12 , Packets = 3000, nanotimes = 139009


Count of Edges = 12 , Packets = 3000, nanotimes = 128512

0,039 s/op
Iteration   3: 
Count of Edges = 12 , Packets = 3000, nanotimes = 105005


Count of Edges = 12 , Packets = 3000, nanotimes = 118496


Count of Edges = 12 , Packets = 3000, nanotimes = 110916


